Interval=	0.01 s
ExcelDateTime=	4.4003254973916868e+004	6/21/2020 6:07:09.746418
TimeFormat=	StartOfBlock
DateFormat=
ChannelTitle=	Flow	Pressure	Volume	Breath Rate	Max Flow	Min Flow	Max Pressure	Min Pressure	Max Volume	Min Volume
Range=	20.000 L/s	5.000 mV	4.000 L	500.0000 BPM	100.0000 L/s	100.0000 L/s	100.0000 mmHg	100.0000 mmHg	100.0000 L	100.0000 L
UnitName=	*	mmHg	*	*	*	*	*	*	*	*
TopValue=	*	212.87	*	*	*	*	*	*	*	*
BottomValue=	*	-213.32	*	*	*	*	*	*	*	*
1.31	-0.00250625	-0.1473589	-5.010986e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	7.518751e-005	-0.0001253125
1.32	0	-0.1007441	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	7.518751e-005	-0.0001253125
1.33	0.00250625	-0.04081087	2.505493e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	7.518751e-005	-0.0001253125
1.34	0.00250625	-0.07410712	5.014038e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	6.683334e-005	-0.0001253125
1.35	0	-0.04747012	5.014038e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	5.0125e-005	-0.0001253125
1.36	-0.0050125	-0.06078862	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	5.0125e-005	-0.0001253125
1.37	-0.00751875	-0.09408487	-7.519531e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	5.0125e-005	-0.0001253125
1.38	-0.0050125	0.01912239	-0.0001252747	66.35944	0.00751875	-0.00751875	0.02356189	-0.1806551	5.0125e-005	-0.0001253125
1.39	0	-0.1007441	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.01912239	-0.2472476	5.0125e-005	-0.0001253125
1.4	-0.0050125	-0.1273811	-5.010986e-005	66.35944	0.00751875	-0.00751875	0.01912239	-0.2472476	5.0125e-005	-0.0001253125
1.41	0	-0.1074034	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.01912239	-0.2472476	5.0125e-005	-0.0001253125
1.42	0.00250625	-0.2472476	2.505493e-005	66.35944	0.00751875	-0.00751875	0.01912239	-0.2472476	5.0125e-005	-0.0001253125
1.43	-0.0050125	-0.07410712	-2.502441e-005	66.35944	0.00751875	-0.00751875	0.01912239	-0.2472476	5.0125e-005	-0.0001253125
1.44	0	-0.06078862	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.01912239	-0.2472476	5.0125e-005	-0.0001253125
1.45	0.00250625	-0.04081087	2.505493e-005	66.35944	0.00751875	-0.00751875	0.01912239	-0.2472476	5.0125e-005	-0.0001253125
1.46	0.00751875	-0.1473589	0.0001002197	66.35944	0.00751875	-0.00751875	0.01912239	-0.2472476	6.683333e-005	-0.0001336667
1.47	0	-0.08076637	0.0001002197	66.35944	0.00751875	-0.00751875	0.01912239	-0.2472476	0.00010025	-0.000150375
1.48	-0.00250625	-0.1473589	7.522583e-005	66.35944	0.00751875	-0.00751875	0.01912239	-0.2472476	0.00010025	-0.000150375
1.49	-0.00250625	-0.04747012	5.014038e-005	66.35944	0.00751875	-0.00751875	0.01912239	-0.2472476	0.00010025	-0.000150375
1.5	-0.00250625	-0.06744787	2.505493e-005	66.35944	0.00751875	-0.00751875	0.01912239	-0.2472476	0.00010025	-0.000150375
1.51	-0.00250625	-0.03415162	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.01912239	-0.2472476	0.00010025	-0.000150375
1.52	-0.00751875	-0.04081087	-7.519531e-005	66.35944	0.00751875	-0.00751875	0.01912239	-0.2472476	0.00010025	-0.000150375
1.53	-0.00751875	0.03910014	-0.0001503601	66.35944	0.00751875	-0.00751875	0.02578164	-0.2050724	0.00010025	-0.000150375
1.54	0.00250625	-0.1207219	2.505493e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.1207219	0.00010025	-0.000150375
1.55	-0.00751875	-0.04747012	-5.010986e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.1207219	0.00010025	-0.000150375
