# covent_pc_5
# Captured 2020-07-03 03:13:08.411757 by unknown user
# Built at revision a9175b3 (dirty)
time(sec) pc_setpoint pressure dp_inhale dp_exhale cmd_inh_valve cmd_exh_valve cmd_psol
3.610 20.000 2.086 19.666 2.729 1.000 0.061 0.000
3.620 20.000 2.064 20.952 2.499 1.000 0.066 0.000
3.630 20.000 2.131 18.838 3.000 1.000 0.077 0.000
3.640 20.000 2.131 19.842 3.163 0.985 0.086 0.000
3.650 20.000 2.111 20.710 3.620 0.971 0.094 0.000
3.660 20.000 2.149 20.072 3.357 0.950 0.105 0.000
3.670 20.000 2.175 17.866 3.586 0.928 0.117 0.000
3.680 20.000 2.165 19.826 3.635 0.908 0.128 0.000
3.690 20.000 2.247 18.996 4.282 0.876 0.146 0.000
3.700 20.000 2.126 18.913 3.576 0.864 0.152 0.000
3.710 20.000 2.160 18.332 4.018 0.843 0.164 0.000
3.720 20.000 2.073 20.953 3.689 0.835 0.168 0.000
3.730 20.000 2.070 19.139 4.014 0.825 0.174 0.000
3.740 20.000 2.003 18.781 3.862 0.823 0.175 0.000
3.750 20.000 2.087 18.393 4.507 0.807 0.183 0.000
3.760 20.000 2.157 17.587 4.621 0.785 0.196 0.000
3.770 20.000 2.109 18.074 4.749 0.772 0.203 0.000
3.780 20.000 2.105 17.195 4.792 0.758 0.211 0.000
3.790 20.000 2.009 14.740 4.536 0.757 0.211 0.000
3.800 20.000 1.947 14.544 4.565 0.761 0.209 0.000
3.810 20.000 1.884 12.318 4.506 0.771 0.203 0.000
3.820 20.000 1.798 9.723 4.108 0.791 0.193 0.000
3.830 20.000 1.705 9.192 3.881 0.820 0.176 0.000
3.840 20.000 1.714 9.102 3.894 0.844 0.163 0.000
3.850 20.000 1.887 11.064 4.093 0.845 0.163 0.000
3.860 20.000 1.947 12.583 3.896 0.844 0.163 0.000
3.870 20.000 1.979 11.494 4.063 0.841 0.165 0.000
3.880 20.000 1.968 12.273 3.957 0.841 0.165 0.000
3.890 20.000 1.950 12.099 4.056 0.843 0.164 0.000
3.900 20.000 2.022 11.985 4.492 0.834 0.169 0.000
3.910 20.000 1.959 11.618 3.913 0.836 0.167 0.000
3.920 20.000 2.016 10.756 4.435 0.829 0.172 0.000
3.930 20.000 2.017 11.469 4.487 0.823 0.175 0.000
3.940 20.000 1.971 10.223 4.202 0.824 0.174 0.000
3.950 20.000 2.007 10.488 4.310 0.818 0.178 0.000
3.960 20.000 2.027 10.716 4.429 0.811 0.182 0.000
3.970 20.000 2.045 10.222 4.652 0.801 0.187 0.000
3.980 20.000 1.933 9.383 3.948 0.809 0.183 0.000
3.990 20.000 1.993 9.421 4.248 0.803 0.186 0.000
4.000 20.000 1.999 9.259 4.495 0.799 0.188 0.000
4.010 20.000 2.004 9.014 4.582 0.795 0.190 0.000
4.020 20.000 1.993 8.630 4.571 0.792 0.192 0.000
4.030 20.000 2.029 9.029 4.888 0.784 0.196 0.000
4.040 20.000 1.940 7.977 4.403 0.789 0.193 0.000
4.050 20.000 1.997 8.603 4.533 0.784 0.197 0.000
4.060 20.000 1.986 8.042 4.468 0.782 0.198 0.000
4.070 20.000 2.027 8.008 4.948 0.773 0.202 0.000
4.080 20.000 2.015 8.870 4.627 0.769 0.205 0.000
4.090 20.000 2.000 7.662 4.705 0.765 0.207 0.000
4.100 20.000 1.995 8.080 4.552 0.762 0.208 0.000
4.110 20.000 2.037 7.926 4.786 0.753 0.213 0.000
4.120 20.000 2.026 7.399 4.987 0.747 0.217 0.000
4.130 20.000 2.018 7.526 4.895 0.742 0.220 0.000
