# This is based on https://github.com/RespiraWorks/VentilatorSoftware/blob/f426ea02efdd4b04b6fe720802c9cd23de6b0672/sample-data/2020-06-21-RunForRecord2-AIR-and-OXY/20200621-RunForRecord2-OXY/covent_pc_1.dat
# rearranged into the form GUI expects with a breath_id added using a shell script
# on the condition "pressure setpoint transitioned from non-5.000 to 5.000".
#
# covent_pc_1
# Captured 2020-06-21 05:14:27.386497 by unknown user
# Built at revision 050777a (dirty)
time(sec) pressure net_flow volume breath_id
21.490 4.853 -90.884 -2.312 9
21.500 4.862 -91.221 -3.222 9
21.510 4.812 -77.192 -4.064 9
21.520 4.850 -72.282 -4.812 9
21.530 4.894 -73.284 -5.540 9
21.540 4.863 -62.110 -6.217 9
21.550 4.856 -66.128 -6.858 9
21.560 4.785 -38.837 -7.383 9
21.570 4.878 -26.523 -7.709 9
21.580 4.893 -28.269 -7.983 9
21.590 4.842 -28.493 -8.267 9
21.600 4.833 -27.228 -8.546 9
21.610 4.818 -2.928 -8.696 9
21.620 4.961 -0.048 -8.711 9
21.630 4.882 6.901 -8.677 9
21.640 4.917 1.090 -8.637 9
21.650 4.899 6.228 -8.601 9
21.660 4.973 -12.151 -8.630 9
21.670 4.896 10.589 -8.638 9
21.680 4.869 27.646 -8.447 9
21.690 4.871 14.790 -8.235 9
21.700 5.025 19.128 -8.065 9
21.710 5.048 23.906 -7.850 9
21.720 4.856 37.862 -7.541 9
21.730 4.926 42.708 -7.138 9
21.740 4.864 43.700 -6.706 9
21.750 5.024 39.381 -6.291 9
21.760 5.056 39.027 -5.899 9
21.770 4.949 58.065 -5.413 9
21.780 4.980 46.634 -4.890 9
21.790 4.968 61.292 -4.350 9
21.800 4.989 55.341 -3.767 9
21.810 5.028 47.156 -3.255 9
21.820 5.078 45.687 -2.790 9
21.830 5.103 46.080 -2.331 9
21.840 5.106 49.581 -1.853 9
21.850 5.167 73.729 -1.237 9
21.860 5.210 129.276 -0.222 9
21.870 5.829 174.748 1.299 9
21.880 6.414 274.254 3.543 9
21.890 7.167 349.688 6.663 9
21.900 7.162 414.767 10.485 9
21.910 7.639 508.025 15.099 9
21.920 7.874 543.522 20.357 9
21.930 8.483 554.818 25.849 9
21.940 9.172 574.743 31.497 9
21.950 10.257 700.260 37.872 9
21.960 9.736 787.036 45.310 9
21.970 10.261 671.901 52.603 9
21.980 9.832 707.296 59.499 9
21.990 9.666 867.775 67.374 9
22.000 10.136 666.662 75.046 9
22.010 10.574 722.766 81.993 9
22.020 10.376 929.522 90.255 9
22.030 10.754 680.923 98.306 9
22.040 11.009 737.063 105.396 9
22.050 11.462 605.523 112.110 9
22.060 11.471 763.831 118.956 9
22.070 11.222 725.599 126.403 9
22.080 12.024 598.042 133.021 9
22.090 11.635 790.545 139.964 9
22.100 11.743 692.339 147.379 9
22.110 12.222 638.112 154.032 9
22.120 11.629 817.494 161.309 9
22.130 12.676 626.756 168.530 9
22.140 12.418 703.260 175.180 9
22.150 12.864 618.107 181.786 9
22.160 12.858 729.393 188.524 9
22.170 12.857 705.032 195.697 9
22.180 13.050 643.702 202.440 9
22.190 13.095 670.383 209.010 9
22.200 13.338 720.186 215.963 9
22.210 13.589 815.480 223.641 9
22.220 13.774 731.295 231.375 9
22.230 13.463 709.388 238.581 9
22.240 13.885 735.922 245.805 9
22.250 13.917 680.763 252.889 9
22.260 14.286 657.491 259.580 9
22.270 14.025 699.442 266.364 9
22.280 14.162 686.204 273.293 9
22.290 14.806 708.271 280.264 9
22.300 14.776 692.411 287.268 9
22.310 14.718 694.637 294.204 9
22.320 15.066 646.190 300.909 9
22.330 14.793 776.286 308.020 9
22.340 15.296 725.355 315.528 9
22.350 15.390 648.619 322.398 9
22.360 15.554 752.284 329.402 9
22.370 15.548 703.652 336.682 9
22.380 15.623 725.548 343.829 9
22.390 15.850 616.613 350.539 9
22.400 16.214 630.892 356.776 9
22.410 16.108 731.685 363.588 9
22.420 15.890 716.040 370.828 9
22.430 15.880 630.953 377.563 9
22.440 15.846 644.075 383.937 9
22.450 15.432 626.082 390.288 9
22.460 15.746 537.437 396.106 9
22.470 15.828 579.514 401.690 9
22.480 16.475 525.703 407.216 9
22.490 16.230 536.971 412.530 9
22.500 16.645 543.358 417.931 9
22.510 15.920 598.807 423.643 9
22.520 16.143 516.676 429.220 9
22.530 16.136 460.604 434.106 9
22.540 15.830 502.990 438.925 9
22.550 15.927 471.659 443.797 9
22.560 16.024 419.276 448.251 9
22.570 16.133 407.625 452.386 9
22.580 16.465 432.561 456.587 9
22.590 16.824 446.883 460.984 9
22.600 16.332 418.562 465.312 9
22.610 15.497 436.227 469.585 9
22.620 15.801 360.648 473.570 9
22.630 15.912 322.995 476.988 9
22.640 15.912 316.822 480.187 9
22.650 15.382 331.332 483.428 9
22.660 16.274 231.313 486.241 9
22.670 15.708 275.192 488.774 9
22.680 15.693 209.516 491.197 9
22.690 15.704 244.010 493.465 9
22.700 15.838 199.929 495.684 9
22.710 15.785 199.608 497.682 9
22.720 16.044 171.985 499.540 9
22.730 15.574 143.864 501.119 9
22.740 15.306 109.079 502.384 9
22.750 15.326 107.317 503.466 9
22.760 15.601 116.962 504.587 9
22.770 15.575 64.878 505.496 9
22.780 15.523 41.969 506.031 9
22.790 15.192 10.299 506.292 9
22.800 15.181 13.014 506.409 9
22.810 15.326 -25.064 506.348 9
22.820 15.524 -24.308 506.102 9
22.830 15.397 -44.282 505.759 9
22.840 15.299 -44.053 505.317 10
22.850 14.763 -478.478 502.704 10
22.860 9.387 -702.693 496.798 10
22.870 12.112 -406.265 491.252 10
22.880 12.859 -605.367 486.195 10
22.890 13.377 -392.368 481.207 10
22.900 12.827 -466.637 476.911 10
22.910 12.755 -440.317 472.377 10
22.920 12.383 -430.463 468.022 10
22.930 12.563 -450.875 463.616 10
22.940 12.416 -450.796 459.108 10
22.950 12.355 -448.665 454.611 10
22.960 12.199 -438.917 450.173 10
22.970 11.881 -436.326 445.797 10
22.980 11.957 -434.322 441.443 10
22.990 11.794 -426.843 437.137 10
23.000 11.866 -432.796 432.840 10
23.010 11.754 -428.591 428.532 10
23.020 11.709 -444.159 424.169 10
23.030 11.677 -413.209 419.882 10
23.040 11.511 -428.231 415.675 10
23.050 11.401 -431.351 411.376 10
23.060 11.425 -422.239 407.109 10
23.070 11.282 -402.298 402.986 10
23.080 11.135 -418.906 398.880 10
23.090 11.247 -426.921 394.651 10
23.100 10.997 -410.362 390.465 10
23.110 10.854 -425.194 386.287 10
23.120 10.965 -417.648 382.073 10
23.130 10.848 -413.022 377.920 10
23.140 10.827 -414.680 373.781 10
23.150 10.552 -397.940 369.718 10
23.160 10.576 -404.456 365.706 10
23.170 10.442 -391.415 361.726 10
23.180 10.359 -394.544 357.796 10
23.190 10.322 -396.632 353.841 10
23.200 10.236 -395.258 349.882 10
23.210 10.238 -396.036 345.925 10
23.220 10.138 -393.799 341.976 10
23.230 10.121 -378.744 338.114 10
23.240 10.100 -389.438 334.273 10
23.250 10.055 -396.541 330.343 10
23.260 9.974 -385.156 326.434 10
23.270 9.925 -375.977 322.629 10
23.280 9.824 -375.968 318.869 10
23.290 9.787 -376.327 315.108 10
23.300 9.635 -372.864 311.362 10
23.310 9.608 -369.275 307.651 10
23.320 9.528 -382.753 303.890 10
23.330 9.386 -359.326 300.180 10
23.340 9.343 -355.414 296.607 10
23.350 9.317 -356.521 293.047 10
23.360 9.253 -354.794 289.490 10
23.370 9.156 -363.650 285.899 10
23.380 9.228 -358.582 282.287 10
23.390 9.187 -358.760 278.700 10
23.400 9.085 -350.551 275.153 10
23.410 8.979 -341.648 271.693 10
23.420 8.857 -341.934 268.275 10
23.430 8.865 -346.502 264.833 10
23.440 8.822 -347.621 261.362 10
23.450 8.719 -333.585 257.956 10
23.460 8.654 -341.320 254.582 10
23.470 8.521 -333.186 251.209 10
23.480 8.594 -337.776 247.855 10
23.490 8.679 -348.159 244.425 10
23.500 8.561 -329.090 241.038 10
23.510 8.410 -318.203 237.803 10
23.520 8.263 -331.338 234.555 10
23.530 8.305 -339.526 231.199 10
23.540 8.306 -334.543 227.830 10
23.550 8.312 -324.603 224.534 10
23.560 8.268 -338.984 221.216 10
23.570 8.089 -319.534 217.924 10
23.580 8.076 -321.326 214.720 10
23.590 8.017 -325.480 211.486 10
23.600 8.003 -325.291 208.231 10
23.610 7.861 -316.693 205.021 10
23.620 7.780 -293.421 201.971 10
23.630 7.763 -302.425 198.992 10
23.640 7.750 -304.633 195.957 10
23.650 7.676 -305.141 192.908 10
23.660 7.575 -306.457 189.850 10
23.670 7.582 -290.025 186.868 10
23.680 7.521 -304.394 183.896 10
23.690 7.482 -300.487 180.871 10
23.700 7.447 -305.434 177.842 10
23.710 7.451 -306.382 174.782 10
23.720 7.296 -286.316 171.818 10
23.730 7.235 -288.763 168.944 10
23.740 7.248 -285.624 166.072 10
23.750 7.203 -293.774 163.175 10
23.760 7.157 -279.578 160.308 10
23.770 7.107 -289.180 157.464 10
23.780 7.009 -274.167 154.648 10
23.790 7.013 -274.341 151.905 10
23.800 6.980 -274.802 149.159 10
23.810 6.938 -282.544 146.372 10
23.820 6.949 -265.794 143.631 10
23.830 6.879 -269.959 140.952 10
23.840 6.873 -279.607 138.204 10
23.850 6.775 -266.730 135.473 10
23.860 6.704 -254.659 132.866 10
23.870 6.730 -262.568 130.279 10
23.880 6.677 -256.896 127.682 10
23.890 6.589 -260.170 125.097 10
23.900 6.446 -250.085 122.546 10
23.910 6.459 -270.185 119.945 10
23.920 6.427 -257.346 117.307 10
23.930 6.351 -247.626 114.782 10
23.940 6.404 -254.604 112.271 10
23.950 6.353 -248.519 109.755 10
23.960 6.235 -243.383 107.296 10
23.970 6.304 -244.407 104.857 10
23.980 6.164 -244.356 102.413 10
23.990 6.168 -244.374 99.969 10
24.000 6.101 -239.761 97.549 10
24.010 6.041 -237.849 95.161 10
24.020 6.110 -238.109 92.781 10
24.030 6.019 -233.635 90.422 10
24.040 5.983 -233.018 88.089 10
24.050 5.914 -229.770 85.775 10
24.060 5.861 -228.632 83.483 10
24.070 5.894 -238.068 81.150 10
24.080 5.872 -225.433 78.832 10
24.090 5.869 -234.455 76.533 10
24.100 5.867 -227.427 74.223 10
24.110 5.814 -220.388 71.984 10
24.120 5.707 -215.875 69.803 10
24.130 5.662 -215.689 67.645 10
24.140 5.569 -210.025 65.517 10
24.150 5.540 -215.099 63.391 10
24.160 5.542 -208.963 61.271 10
24.170 5.568 -209.975 59.176 10
24.180 5.519 -206.982 57.091 10
24.190 5.556 -215.331 54.980 10
24.200 5.465 -217.977 52.813 10
24.210 5.386 -205.098 50.698 10
24.220 5.336 -202.348 48.661 10
24.230 5.379 -209.490 46.601 10
24.240 5.339 -203.795 44.535 10
24.250 5.265 -190.796 42.562 10
24.260 5.246 -199.041 40.613 10
24.270 5.215 -192.760 38.654 10
24.280 5.198 -187.694 36.752 10
24.290 5.124 -183.193 34.897 10
24.300 5.093 -177.402 33.094 10
24.310 5.122 -191.262 31.251 10
24.320 5.033 -183.856 29.375 10
24.330 5.047 -179.787 27.557 10
24.340 4.971 -177.332 25.772 10
24.350 4.948 -170.446 24.033 10
24.360 4.971 -185.608 22.252 10
24.370 4.968 -172.980 20.460 10
24.380 4.943 -171.134 18.739 10
24.390 4.879 -158.534 17.090 10
24.400 4.807 -152.581 15.535 10
24.410 4.870 -160.022 13.972 10
24.420 4.906 -153.703 12.404 10
24.430 4.838 -145.388 10.908 10
24.440 4.810 -146.623 9.448 10
24.450 4.829 -137.805 8.026 10
24.460 4.828 -121.483 6.729 10
24.470 4.833 -124.705 5.499 10
24.480 4.800 -112.051 4.314 10
24.490 4.794 -119.475 3.157 10
24.500 4.876 -109.208 2.014 10
24.510 4.846 -101.702 0.959 10
24.520 4.871 -93.562 -0.017 10
24.530 4.813 -85.006 -0.910 10
24.540 4.847 -82.347 -1.747 10
24.550 4.746 -67.445 -2.496 10
24.560 4.867 -66.760 -3.167 10
24.570 4.955 -64.002 -3.821 10
24.580 4.934 -55.669 -4.419 10
24.590 4.766 -31.170 -4.853 10
24.600 4.836 -22.985 -5.124 10
24.610 4.860 -34.096 -5.409 10
24.620 4.807 -29.224 -5.726 10
24.630 4.911 -29.018 -6.017 10
24.640 4.898 -5.659 -6.191 10
24.650 4.924 -10.545 -6.272 10
24.660 4.875 -3.760 -6.343 10
24.670 4.776 13.638 -6.294 10
24.680 4.812 20.713 -6.122 10
24.690 5.010 5.195 -5.992 10
24.700 5.058 2.448 -5.954 10
24.710 4.954 22.896 -5.827 10
24.720 4.733 48.037 -5.473 10
24.730 4.852 27.106 -5.097 10
24.740 4.984 34.167 -4.791 10
24.750 5.059 22.850 -4.506 10
24.760 4.970 31.597 -4.233 10
24.770 4.977 42.952 -3.861 10
24.780 4.889 52.332 -3.384 10
24.790 5.015 37.698 -2.934 10
24.800 5.053 37.979 -2.556 10
24.810 5.064 51.186 -2.110 10
24.820 4.991 41.206 -1.648 10
24.830 5.031 43.446 -1.225 10
24.840 5.110 36.787 -0.824 10
24.850 5.098 52.093 -0.379 10
24.860 5.212 54.377 0.153 10
24.870 5.255 133.403 1.092 10
24.880 5.700 193.669 2.727 10
24.890 6.402 282.435 5.108 10
24.900 7.176 338.638 8.213 10
24.910 7.361 401.794 11.915 10
24.920 7.726 472.508 16.287 10
24.930 7.586 620.026 21.751 10
24.940 8.737 519.213 27.446 10
24.950 9.002 599.406 33.038 10
24.960 10.090 680.579 39.438 10
24.970 9.861 785.387 46.769 10
24.980 10.504 617.021 53.780 10
24.990 9.647 763.127 60.682 10
25.000 10.281 699.858 67.996 10
25.010 10.054 713.207 75.061 10
25.020 10.541 700.954 82.132 10
25.030 11.142 663.381 88.954 10
25.040 10.459 920.186 96.871 10
25.050 11.295 666.269 104.803 10
25.060 11.135 680.602 111.538 10
25.070 11.143 706.819 118.475 10
25.080 11.289 726.764 125.643 10
25.090 11.769 714.819 132.851 10
25.100 11.792 689.168 139.871 10
25.110 11.800 697.422 146.804 10
25.120 11.912 714.219 153.861 10
25.130 12.216 692.107 160.893 10
25.140 12.410 729.584 168.001 10
25.150 12.527 686.531 175.082 10
25.160 12.241 736.713 182.198 10
25.170 13.064 597.192 188.868 10
25.180 12.792 759.881 195.653 10
25.190 13.308 617.346 202.539 10
25.200 13.088 801.013 209.631 10
25.210 13.357 713.388 217.204 10
25.220 13.097 868.729 225.113 10
25.230 13.773 646.695 232.690 10
25.240 14.096 685.443 239.351 10
25.250 14.008 729.725 246.427 10
25.260 14.395 628.276 253.216 10
25.270 14.219 719.749 259.956 10
25.280 14.927 523.432 266.172 10
25.290 14.592 673.322 272.156 10
25.300 14.479 751.849 279.282 10
25.310 14.911 743.976 286.761 10
25.320 14.853 711.597 294.039 10
25.330 15.173 677.055 300.982 10
25.340 15.211 645.011 307.592 10
25.350 15.216 776.338 314.699 10
25.360 15.315 646.616 321.814 10
25.370 15.437 733.472 328.714 10
25.380 15.389 760.120 336.182 10
25.390 15.862 637.461 343.172 10
25.400 15.856 617.586 349.445 10
25.410 15.668 910.383 357.085 10
25.420 16.633 684.744 365.062 10
25.430 15.585 633.561 371.653 10
25.440 16.194 560.201 377.621 10
25.450 15.776 594.970 383.397 10
25.460 15.055 624.893 389.498 10
25.470 15.701 594.499 395.593 10
25.480 15.905 528.573 401.209 10
25.490 15.791 662.901 407.167 10
25.500 16.498 560.209 413.282 10
25.510 16.185 541.019 418.788 10
25.520 16.780 525.522 424.120 10
25.530 15.731 591.341 429.706 10
25.540 16.495 501.848 435.172 10
25.550 16.294 530.596 440.333 10
25.560 15.804 495.218 445.462 10
25.570 15.560 471.400 450.295 10
25.580 15.938 441.245 454.858 10
25.590 16.140 441.524 459.272 10
25.600 16.336 463.456 463.797 10
25.610 16.741 397.598 468.102 10
25.620 16.510 417.045 472.175 10
25.630 15.862 367.282 476.097 10
25.640 15.931 324.628 479.556 10
25.650 15.690 317.203 482.765 10
25.660 15.730 304.341 485.873 10
25.670 15.558 291.868 488.854 10
25.680 16.130 230.974 491.468 10
25.690 15.582 262.111 493.934 10
25.700 15.714 214.674 496.318 10
25.710 15.959 187.480 498.328 10
25.720 15.934 192.258 500.227 10
25.730 15.937 182.473 502.101 10
25.740 15.572 155.867 503.792 10
25.750 15.698 121.337 505.178 10
25.760 15.367 99.318 506.282 10
25.770 15.402 53.602 507.046 10
25.780 15.139 73.304 507.681 10
25.790 15.595 54.775 508.321 10
25.800 15.321 30.229 508.746 10
25.810 15.550 14.084 508.968 10
25.820 15.316 -27.728 508.900 10
25.830 15.311 -21.601 508.653 10
25.840 15.185 -45.797 508.316 10
25.850 15.344 -48.998 507.842 11
25.860 15.126 -446.589 505.364 11
25.870 9.388 -713.170 499.566 11
25.880 11.939 -403.253 493.984 11
25.890 12.721 -607.987 488.928 11
25.900 13.354 -387.385 483.951 11
25.910 12.959 -493.214 479.548 11
25.920 12.952 -445.281 474.856 11
25.930 12.394 -449.805 470.380 11
25.940 12.558 -441.609 465.923 11
25.950 12.484 -454.543 461.442 11
25.960 12.287 -429.543 457.022 11
25.970 12.052 -438.496 452.681 11
25.980 12.045 -425.561 448.361 11
25.990 12.011 -432.651 444.070 11
26.000 11.838 -428.008 439.767 11
26.010 11.781 -437.377 435.440 11
26.020 11.757 -445.485 431.026 11
26.030 11.730 -432.083 426.638 11
26.040 11.571 -428.009 422.337 11
26.050 11.548 -428.709 418.054 11
26.060 11.388 -421.220 413.805 11
26.070 11.381 -430.181 409.548 11
26.080 11.219 -425.290 405.270 11
26.090 11.241 -427.103 401.008 11
26.100 11.164 -424.886 396.748 11
26.110 11.000 -399.807 392.625 11
26.120 10.921 -442.512 388.413 11
26.130 10.895 -411.755 384.142 11
26.140 10.898 -413.302 380.017 11
26.150 10.753 -402.447 375.938 11
26.160 10.539 -404.648 371.903 11
26.170 10.554 -411.618 367.822 11
26.180 10.566 -410.339 363.712 11
26.190 10.498 -401.326 359.654 11
26.200 10.583 -408.152 355.606 11
26.210 10.458 -395.091 351.590 11
26.220 10.270 -393.480 347.647 11
26.230 10.138 -387.070 343.744 11
26.240 10.112 -390.780 339.855 11
26.250 10.107 -395.853 335.922 11
26.260 10.076 -381.320 332.036 11
26.270 9.995 -387.405 328.192 11
26.280 9.905 -370.376 324.404 11
26.290 9.946 -390.242 320.601 11
26.300 9.737 -391.863 316.690 11
26.310 9.729 -375.434 312.854 11
26.320 9.556 -366.460 309.144 11
26.330 9.442 -374.613 305.438 11
26.340 9.503 -366.230 301.735 11
26.350 9.305 -360.846 298.099 11
26.360 9.358 -359.947 294.495 11
26.370 9.272 -360.109 290.895 11
26.380 9.301 -350.021 287.344 11
26.390 9.059 -352.565 283.832 11
26.400 9.048 -355.791 280.290 11
26.410 9.069 -366.440 276.679 11
26.420 9.004 -357.960 273.057 11
26.430 8.918 -354.082 269.496 11
26.440 8.843 -339.652 266.027 11
26.450 8.787 -355.025 262.554 11
26.460 8.781 -342.740 259.066 11
26.470 8.687 -341.118 255.647 11
26.480 8.596 -340.508 252.238 11
26.490 8.602 -342.970 248.821 11
26.500 8.619 -339.978 245.406 11
26.510 8.468 -331.043 242.051 11
26.520 8.351 -334.304 238.724 11
26.530 8.354 -331.488 235.395 11
26.540 8.281 -324.478 232.116 11
26.550 8.265 -333.970 228.823 11
26.560 8.182 -321.450 225.546 11
26.570 8.151 -318.604 222.346 11
26.580 8.070 -316.000 219.173 11
26.590 8.061 -322.904 215.979 11
26.600 7.927 -321.218 212.757 11
26.610 7.919 -311.400 209.595 11
26.620 7.827 -307.636 206.500 11
26.630 7.760 -308.277 203.420 11
26.640 7.810 -312.644 200.316 11
26.650 7.685 -303.062 197.237 11
26.660 7.694 -306.371 194.190 11
26.670 7.639 -300.022 191.158 11
26.680 7.559 -297.887 188.169 11
26.690 7.507 -303.466 185.161 11
26.700 7.533 -297.688 182.156 11
26.710 7.396 -294.194 179.197 11
26.720 7.409 -285.522 176.298 11
26.730 7.308 -297.793 173.382 11
26.740 7.277 -288.723 170.449 11
26.750 7.163 -280.517 167.602 11
26.760 7.151 -293.605 164.732 11
26.770 7.139 -282.780 161.850 11
26.780 7.121 -284.928 159.012 11
26.790 6.969 -270.207 156.236 11
26.800 6.981 -278.191 153.494 11
26.810 6.993 -282.711 150.690 11
26.820 6.973 -277.820 147.887 11
26.830 6.870 -278.466 145.106 11
26.840 6.830 -272.018 142.354 11
26.850 6.739 -262.877 139.679 11
26.860 6.772 -269.759 137.016 11
26.870 6.793 -278.926 134.272 11
26.880 6.659 -254.527 131.605 11
26.890 6.599 -263.666 129.014 11
26.900 6.558 -254.952 126.421 11
26.910 6.527 -262.551 123.834 11
26.920 6.502 -257.267 121.235 11
26.930 6.497 -264.244 118.627 11
26.940 6.497 -264.752 115.982 11
26.950 6.354 -251.258 113.402 11
26.960 6.259 -247.742 110.907 11
26.970 6.332 -252.335 108.407 11
26.980 6.285 -258.894 105.851 11
26.990 6.240 -247.916 103.317 11
27.000 6.185 -241.812 100.868 11
27.010 6.168 -245.885 98.429 11
27.020 6.059 -231.124 96.044 11
27.030 5.986 -230.078 93.738 11
27.040 6.065 -232.644 91.425 11
27.050 6.019 -241.904 89.052 11
27.060 6.022 -233.978 86.673 11
27.070 5.930 -229.462 84.356 11
27.080 5.872 -237.220 82.022 11
27.090 5.812 -221.596 79.728 11
27.100 5.829 -227.011 77.485 11
27.110 5.783 -219.673 75.252 11
27.120 5.789 -224.498 73.031 11
27.130 5.698 -209.145 70.863 11
27.140 5.632 -218.185 68.726 11
27.150 5.597 -222.768 66.521 11
27.160 5.547 -212.281 64.346 11
27.170 5.536 -208.955 62.240 11
27.180 5.480 -203.403 60.178 11
27.190 5.510 -210.138 58.110 11
27.200 5.443 -208.269 56.018 11
27.210 5.461 -208.914 53.933 11
27.220 5.353 -197.128 51.902 11
27.230 5.361 -198.269 49.925 11
27.240 5.322 -196.315 47.952 11
27.250 5.235 -188.773 46.027 11
27.260 5.283 -192.598 44.120 11
27.270 5.258 -198.216 42.166 11
27.280 5.237 -198.164 40.184 11
27.290 5.208 -182.627 38.280 11
27.300 5.060 -183.545 36.449 11
27.310 5.162 -182.909 34.617 11
27.320 5.096 -184.945 32.778 11
27.330 5.050 -184.999 30.928 11
27.340 5.076 -176.360 29.121 11
27.350 5.038 -187.930 27.300 11
27.360 5.005 -175.060 25.485 11
27.370 4.979 -171.630 23.752 11
27.380 4.886 -171.313 22.037 11
27.390 4.849 -166.477 20.348 11
27.400 4.886 -169.082 18.670 11
27.410 4.898 -161.370 17.018 11
27.420 4.906 -158.931 15.416 11
27.430 4.896 -153.394 13.855 11
27.440 4.857 -163.843 12.269 11
27.450 4.857 -145.887 10.720 11
27.460 4.777 -136.441 9.308 11
27.470 4.830 -129.547 7.979 11
27.480 4.796 -119.920 6.731 11
27.490 4.819 -124.750 5.508 11
27.500 4.832 -114.435 4.312 11
27.510 4.816 -100.903 3.235 11
27.520 4.829 -103.701 2.212 11
27.530 4.820 -84.755 1.270 11
27.540 4.871 -90.771 0.392 11
27.550 4.827 -74.147 -0.432 11
27.560 4.822 -54.079 -1.073 11
27.570 4.828 -52.567 -1.607 11
27.580 4.854 -48.658 -2.113 11
27.590 4.899 -52.202 -2.617 11
27.600 4.885 -46.128 -3.109 11
27.610 4.844 -30.776 -3.493 11
27.620 4.790 -27.405 -3.784 11
27.630 4.897 -25.714 -4.050 11
27.640 4.921 -27.473 -4.316 11
27.650 4.886 -19.654 -4.551 11
27.660 4.817 -12.640 -4.713 11
27.670 4.860 4.617 -4.753 11
27.680 4.866 2.070 -4.720 11
27.690 4.989 2.451 -4.697 11
27.700 4.900 15.731 -4.606 11
27.710 4.919 12.442 -4.465 11
27.720 4.882 15.614 -4.325 11
27.730 4.956 19.570 -4.149 11
27.740 4.998 33.598 -3.883 11
27.750 4.920 38.192 -3.524 11
27.760 4.956 38.087 -3.143 11
27.770 4.957 44.009 -2.732 11
27.780 4.985 33.481 -2.345 11
27.790 5.044 39.187 -1.982 11
27.800 4.925 49.137 -1.540 11
27.810 4.972 48.613 -1.051 11
27.820 4.967 43.709 -0.590 11
27.830 5.063 34.964 -0.196 11
27.840 5.053 29.305 0.125 11
27.850 5.119 30.369 0.424 11
27.860 4.925 44.531 0.798 11
27.870 5.157 65.295 1.347 11
27.880 5.270 127.628 2.312 11
27.890 5.863 191.731 3.908 11
27.900 6.421 255.562 6.145 11
27.910 7.231 329.105 9.068 11
27.920 7.314 383.570 12.632 11
27.930 7.642 480.304 16.951 11
27.940 8.117 477.992 21.742 11
27.950 8.640 531.301 26.789 11
27.960 9.270 555.703 32.224 11
27.970 10.190 606.444 38.035 11
27.980 10.049 632.483 44.229 11
27.990 10.188 654.185 50.664 11
28.000 9.890 717.619 57.522 11
28.010 10.030 719.826 64.709 11
28.020 10.437 638.104 71.498 11
28.030 10.313 754.328 78.461 11
28.040 10.523 1060.781 87.535 11
28.050 10.590 758.713 96.633 11
28.060 10.842 714.009 103.998 11
28.070 10.921 679.133 110.962 11
28.080 11.289 688.358 117.800 11
28.090 11.896 622.486 124.355 11
28.100 11.503 684.662 130.891 11
28.110 11.781 689.217 137.759 11
28.120 11.708 653.760 144.474 11
28.130 11.717 738.639 151.436 11
28.140 12.567 661.346 158.436 11
28.150 12.550 696.938 165.228 11
28.160 12.518 782.578 172.625 11
28.170 12.683 787.772 180.476 11
28.180 12.683 763.003 188.229 11
28.190 13.120 666.670 195.378 11
28.200 13.431 626.623 201.844 11
28.210 13.399 654.677 208.251 11
28.220 13.686 657.358 214.812 11
28.230 13.447 652.158 221.359 11
28.240 13.436 719.500 228.217 11
28.250 14.008 707.925 235.355 11
28.260 13.887 740.527 242.596 11
28.270 14.195 652.015 249.561 11
28.280 14.400 639.719 256.018 11
28.290 14.283 704.956 262.742 11
28.300 14.439 719.109 269.863 11
28.310 14.950 641.254 276.663 11
28.320 15.460 621.505 282.976 11
28.330 14.273 968.148 290.925 11
28.340 15.512 702.639 299.279 11
28.350 14.301 965.304 307.621 11
28.360 15.648 637.023 315.630 11
28.370 15.381 663.313 322.132 11
28.380 15.458 826.679 329.582 11
28.390 15.785 572.585 336.579 11
28.400 15.211 747.157 343.177 11
28.410 16.047 627.029 350.048 11
28.420 15.875 678.280 356.574 11
28.430 16.298 644.328 363.187 11
28.440 16.011 658.353 369.700 11
28.450 15.656 695.981 376.474 11
28.460 15.799 588.285 382.893 11
28.470 14.792 652.809 389.098 11
28.480 15.665 621.929 395.472 11
28.490 15.792 564.700 401.405 11
28.500 16.242 573.315 407.095 11
28.510 15.932 613.861 413.031 11
28.520 16.217 549.557 418.849 11
28.530 16.477 509.398 424.143 11
28.540 16.584 489.008 429.136 11
28.550 15.989 567.417 434.417 11
28.560 16.359 461.991 439.564 11
28.570 15.644 448.535 444.117 11
28.580 16.213 470.093 448.710 11
28.590 15.632 522.251 453.671 11
28.600 16.161 450.341 458.536 11
28.610 16.608 380.449 462.688 11
28.620 16.663 437.582 466.779 11
28.630 15.996 435.413 471.144 11
28.640 15.990 373.677 475.189 11
28.650 15.771 412.931 479.122 11
28.660 15.918 333.731 482.855 11
28.670 15.499 326.964 486.159 11
28.680 15.931 266.364 489.125 11
28.690 15.567 254.836 491.732 11
28.700 15.735 271.400 494.363 11
28.710 15.680 260.281 497.021 11
28.720 16.014 202.119 499.333 11
28.730 16.090 217.328 501.430 11
28.740 16.116 166.789 503.351 11
28.750 15.714 150.029 504.935 11
28.760 15.473 129.499 506.332 11
28.770 15.467 122.278 507.591 11
28.780 15.554 95.037 508.678 11
28.790 15.187 80.481 509.555 11
28.800 15.550 25.035 510.083 11
28.810 15.684 38.653 510.401 11
28.820 15.401 -18.198 510.504 11
28.830 15.275 -32.231 510.252 11
28.840 15.192 -22.756 509.977 11
