# Captured 2020-06-18 16:25:11.789034 by jlebar
# Built at revision a4c6d043 (dirty)
#
# Ventilator was run attached to QuickLung at covent preset #1 (but with lung
# compliance = 10 ml/cmH2O, that's just how it was set).
#
# I then disconnected the hose for a few cycles, and then reconnected it.
time(sec)  pressure  net_flow  flow_uncorrected  pc_setpoint
18.740  18.696  853.437  145.862  15.000
18.750  19.061  854.406  146.831  15.000
18.760  15.848  947.272  239.697  15.000
18.770  16.859  805.078  97.503  15.000
18.780  17.625  800.720  93.145  15.000
18.790  17.077  760.368  52.793  15.000
18.800  17.213  730.768  23.193  15.000
18.810  17.227  731.008  23.433  15.000
18.820  17.109  702.242  -5.333  15.000
18.830  17.374  709.819  2.244  15.000
18.840  16.961  691.854  -15.721  15.000
18.850  17.226  729.558  21.983  15.000
18.860  17.301  688.831  -18.744  15.000
18.870  17.192  697.773  -9.802  15.000
18.880  17.132  697.681  -9.894  15.000
18.890  16.863  699.761  -7.814  15.000
18.900  17.029  730.184  22.609  15.000
18.910  17.031  695.266  -12.309  15.000
18.920  16.991  733.019  25.444  15.000
18.930  17.095  683.304  -24.271  15.000
18.940  17.032  675.329  -32.246  15.000
18.950  17.097  703.243  -4.332  15.000
18.960  16.757  711.660  4.085  15.000
18.970  16.839  729.085  21.510  15.000
18.980  16.898  700.618  -6.957  15.000
18.990  16.841  703.088  -4.487  15.000
19.000  16.906  723.122  15.547  15.000
19.010  16.696  739.806  32.231  15.000
19.020  16.854  677.704  -29.871  15.000
19.030  16.758  645.436  -62.139  15.000
19.040  16.871  716.124  8.549  15.000
19.050  16.730  713.871  6.296  15.000
19.060  16.690  709.808  2.233  15.000
19.070  16.699  717.779  10.204  15.000
19.080  16.685  706.192  -1.383  15.000
19.090  16.667  672.870  -34.705  15.000
19.100  16.672  678.145  -29.430  15.000
19.110  16.685  697.240  -10.336  15.000
19.120  16.614  710.094  2.519  15.000
19.130  16.597  681.930  -25.645  15.000
19.140  16.587  683.239  -24.336  15.000
19.150  16.533  728.177  20.602  15.000
19.160  16.476  774.626  67.050  15.000
19.170  16.547  707.846  0.271  15.000
19.180  16.573  708.701  1.126  15.000
19.190  16.643  765.788  58.213  15.000
19.200  16.423  743.176  35.601  15.000
19.210  16.417  702.832  -4.743  15.000
19.220  16.426  683.665  -23.910  15.000
19.230  16.486  697.884  -9.691  15.000
19.240  16.434  701.676  -5.899  15.000
19.250  16.458  689.486  -18.089  15.000
19.260  16.393  747.556  39.981  15.000
19.270  16.411  701.260  -6.315  15.000
19.280  16.371  672.726  -34.849  15.000
19.290  16.371  704.056  -3.519  15.000
19.300  16.287  696.721  -10.854  15.000
19.310  16.302  653.102  -54.474  15.000
19.320  16.354  704.857  -2.718  15.000
19.330  16.350  727.116  19.541  15.000
19.340  16.321  690.868  -16.707  15.000
19.350  16.251  714.798  7.223  15.000
19.360  16.203  723.532  15.957  15.000
19.370  16.206  744.838  37.263  5.000
19.380  15.869  698.694  -8.881  5.000
19.390  11.849  454.516  -253.059  5.000
19.400  9.027  238.312  -469.263  5.000
19.410  6.868  8.089  -699.486  5.000
19.420  6.213  62.902  -644.673  5.000
19.430  6.224  190.169  -517.406  5.000
19.440  6.585  206.586  -500.989  5.000
19.450  6.425  168.515  -539.060  5.000
19.460  5.856  227.138  -480.437  5.000
19.470  5.661  278.695  -428.880  5.000
19.480  5.442  276.849  -430.726  5.000
19.490  5.106  295.443  -412.132  5.000
19.500  4.938  308.414  -399.161  5.000
19.510  4.936  347.843  -359.732  5.000
19.520  4.952  360.827  -346.748  5.000
19.530  4.786  379.174  -328.401  5.000
19.540  4.557  413.205  -294.370  5.000
19.550  4.574  469.869  -237.706  5.000
19.560  4.853  433.946  -273.629  5.000
19.570  4.505  415.769  -291.806  5.000
19.580  4.183  480.638  -226.937  5.000
19.590  4.135  503.851  -203.724  5.000
19.600  4.099  528.323  -179.252  5.000
19.610  4.123  489.401  -218.174  5.000
19.620  4.006  516.129  -191.446  5.000
19.630  3.949  553.422  -154.153  5.000
19.640  3.999  525.615  -181.960  5.000
19.650  3.845  532.476  -175.099  5.000
19.660  3.748  522.875  -184.700  5.000
19.670  4.029  531.432  -176.143  5.000
19.680  3.832  529.824  -177.751  5.000
19.690  3.518  593.659  -113.916  5.000
19.700  3.932  595.112  -112.463  5.000
19.710  4.037  553.881  -153.694  5.000
19.720  3.668  548.561  -159.014  5.000
19.730  3.437  633.738  -73.837  5.000
19.740  4.033  669.117  -38.458  5.000
19.750  4.047  592.182  -115.393  5.000
19.760  3.543  550.430  -157.145  5.000
19.770  3.382  615.691  -91.884  5.000
19.780  3.569  692.446  -15.129  5.000
19.790  3.953  687.873  -19.702  5.000
19.800  3.850  656.340  -51.235  5.000
19.810  3.699  626.486  -81.089  5.000
19.820  3.592  662.347  -45.228  5.000
19.830  3.724  670.213  -37.362  5.000
19.840  3.609  670.782  -36.793  5.000
19.850  3.748  696.437  -11.138  5.000
19.860  3.888  629.156  -78.419  5.000
19.870  3.766  643.784  -63.791  5.000
19.880  3.428  671.905  -35.670  5.000
19.890  3.444  702.952  -4.624  5.000
19.900  3.639  746.317  38.742  5.000
19.910  3.870  717.390  9.815  5.000
19.920  3.672  692.405  -15.171  5.000
19.930  3.684  674.175  -33.400  5.000
19.940  3.671  691.282  -16.293  5.000
19.950  3.661  709.243  1.668  5.000
19.960  3.605  715.554  7.979  5.000
19.970  3.640  740.586  33.011  5.000
19.980  3.490  729.970  22.395  5.000
19.990  3.583  758.383  50.808  5.000
20.000  3.710  736.136  28.561  5.000
20.010  3.597  739.553  31.978  5.000
20.020  3.644  744.220  36.645  5.000
20.030  3.820  746.916  39.341  5.000
20.040  3.726  740.145  32.570  5.000
20.050  3.823  717.372  9.797  5.000
20.060  3.845  719.352  11.777  5.000
20.070  3.814  752.428  44.853  5.000
20.080  4.184  719.767  12.192  5.000
20.090  3.936  698.905  -8.670  5.000
20.100  4.016  733.865  26.290  5.000
20.110  3.660  723.310  15.735  5.000
20.120  3.612  726.168  18.593  5.000
20.130  3.816  749.041  41.466  5.000
20.140  3.741  746.240  38.665  5.000
20.150  3.713  735.830  28.255  5.000
20.160  3.765  733.375  25.800  5.000
20.170  3.798  737.163  29.588  5.000
20.180  3.857  727.029  19.453  5.000
20.190  4.050  728.315  20.740  5.000
20.200  3.918  736.039  28.464  5.000
20.210  4.023  746.139  38.564  5.000
20.220  3.992  720.986  13.411  5.000
20.230  3.955  693.891  -13.684  5.000
20.240  4.232  698.730  -8.845  5.000
20.250  4.118  695.475  -12.100  5.000
20.260  4.007  718.106  10.531  5.000
20.270  3.893  709.335  1.760  5.000
20.280  3.930  723.274  15.699  5.000
20.290  3.790  725.120  17.544  5.000
20.300  3.834  740.601  33.026  5.000
20.310  4.038  707.068  -0.507  5.000
20.320  4.011  738.562  30.987  5.000
20.330  3.766  746.582  39.007  5.000
20.340  3.996  726.394  18.819  5.000
20.350  3.896  727.690  20.115  5.000
20.360  3.786  733.039  25.464  5.000
20.370  3.995  709.248  1.673  5.000
20.380  3.985  752.641  45.066  5.000
20.390  4.207  729.026  21.451  5.000
20.400  3.986  714.295  6.720  5.000
20.410  3.983  751.236  43.661  5.000
20.420  3.864  732.575  25.000  5.000
20.430  4.025  699.228  -8.347  5.000
20.440  4.002  692.708  -14.867  5.000
20.450  3.902  721.548  13.973  5.000
