# Captured 2020-06-21 06:10:07.683769 by unknown user
# Built at revision a5513db (dirty)
time(sec)  pc_setpoint  pressure  net_flow  net_flow
32.900  10.000  9.787  -10.888  -10.888
32.910  10.000  9.849  -8.685  -8.685
32.920  10.000  9.880  -9.048  -9.048
32.930  10.000  9.909  -24.457  -24.457
32.940  10.000  9.841  4.714  4.714
32.950  10.000  9.886  6.050  6.050
32.960  10.000  9.947  1.505  1.505
32.970  10.000  9.840  18.226  18.226
32.980  10.000  10.055  8.301  8.301
32.990  10.000  9.784  32.931  32.931
33.000  10.000  9.873  17.833  17.833
33.010  10.000  9.772  23.193  23.193
33.020  10.000  10.046  8.342  8.342
33.030  10.000  10.090  29.947  29.947
33.040  10.000  9.977  30.904  30.904
33.050  10.000  9.982  19.607  19.607
33.060  10.000  9.932  37.585  37.585
33.070  10.000  9.856  35.045  35.045
33.080  10.000  10.081  26.784  26.784
33.090  10.000  10.155  19.940  19.940
33.100  10.000  10.150  19.218  19.218
33.110  10.000  10.127  14.602  14.602
33.120  10.000  9.998  48.555  48.555
33.130  10.000  10.058  53.671  53.671
33.140  10.000  10.130  27.634  27.634
33.150  10.000  10.187  15.741  15.741
33.160  10.000  10.150  18.480  18.480
33.170  10.000  10.152  41.162  41.162
33.180  10.000  10.102  43.471  43.471
33.190  10.000  10.114  44.939  44.939
33.200  10.000  10.179  21.506  21.506
33.210  10.000  10.137  20.276  20.276
33.220  10.000  10.196  3.483  3.483
33.230  10.000  10.166  0.256  0.256
33.240  10.000  10.248  17.740  17.740
33.250  10.000  10.078  29.226  29.226
33.260  10.000  10.128  4.062  4.062
33.270  10.000  10.152  -3.597  -3.597
33.280  10.000  10.318  -18.623  -18.623
33.290  10.000  10.163  -8.379  -8.379
33.300  10.000  10.053  -18.920  -18.920
33.310  10.000  10.064  -20.887  -20.887
33.320  10.000  10.118  -17.834  -17.834
33.330  10.000  10.144  -41.478  -41.478
33.340  10.000  10.135  -36.040  -36.040
33.350  10.000  10.024  -31.619  -31.619
33.360  10.000  9.969  -42.342  -42.342
33.370  10.000  9.764  -15.073  -15.073
33.380  10.000  9.929  -32.257  -32.257
33.390  10.000  9.841  -41.719  -41.719
33.400  10.000  10.029  -46.100  -46.100
33.410  10.000  9.964  -36.129  -36.129
33.420  10.000  10.016  -44.481  -44.481
33.430  10.000  9.795  -34.234  -34.234
33.440  10.000  9.830  -32.712  -32.712
33.450  10.000  9.834  -25.215  -25.215
33.460  10.000  9.756  -24.547  -24.547
33.470  10.000  10.046  -35.497  -35.497
33.480  10.000  9.816  -28.544  -28.544
33.490  10.000  9.877  -36.094  -36.094
33.500  10.000  9.895  -12.876  -12.876
33.510  10.000  9.856  -13.572  -13.572
33.520  10.000  9.810  -16.245  -16.245
33.530  10.000  9.915  -24.416  -24.416
33.540  10.000  9.922  -8.621  -8.621
33.550  10.000  9.996  -13.201  -13.201
33.560  10.000  9.748  10.858  10.858
33.570  10.000  9.791  27.023  27.023
33.580  10.000  9.882  15.931  15.931
33.590  10.000  9.952  17.798  17.798
33.600  10.000  10.069  18.832  18.832
33.610  10.000  9.961  3.829  3.829
33.620  10.000  10.004  21.960  21.960
33.630  10.000  9.900  19.327  19.327
33.640  10.000  9.968  30.397  30.397
33.650  10.000  9.944  27.798  27.798
33.660  10.000  10.055  36.995  36.995
33.670  10.000  10.038  14.920  14.920
33.680  10.000  10.120  10.991  10.991
33.690  10.000  10.123  14.987  14.987
33.700  10.000  10.178  13.211  13.211
33.710  10.000  10.246  10.839  10.839
33.720  10.000  10.072  35.664  35.664
33.730  10.000  10.012  24.304  24.304
33.740  10.000  10.137  24.558  24.558
33.750  10.000  10.117  0.869  0.869
33.760  10.000  10.130  27.476  27.476
33.770  10.000  10.025  -10.734  -10.734
33.780  10.000  10.033  16.862  16.862
33.790  10.000  10.206  6.921  6.921
33.800  10.000  10.192  -4.001  -4.001
33.810  10.000  10.100  5.058  5.058
33.820  10.000  10.101  2.549  2.549
33.830  10.000  10.047  2.229  2.229
33.840  10.000  10.107  0.940  0.940
33.850  10.000  10.204  -17.945  -17.945
33.860  10.000  10.159  -11.405  -11.405
33.870  10.000  9.986  -14.851  -14.851
33.880  10.000  10.176  -17.295  -17.295
33.890  10.000  9.988  -4.552  -4.552
33.900  10.000  10.006  -28.272  -28.272
33.910  10.000  10.181  -37.104  -37.104
33.920  10.000  10.066  -19.581  -19.581
33.930  10.000  9.920  -17.076  -17.076
33.940  10.000  9.914  -30.863  -30.863
33.950  10.000  9.994  -16.564  -16.564
33.960  10.000  10.061  -55.891  -55.891
33.970  10.000  10.012  -27.895  -27.895
33.980  10.000  9.975  -22.306  -22.306
33.990  10.000  9.924  -21.094  -21.094
34.000  10.000  9.919  -21.168  -21.168
34.010  10.000  9.956  -27.553  -27.553
34.020  10.000  9.881  -10.348  -10.348
34.030  10.000  9.986  -13.079  -13.079
34.040  10.000  9.933  -24.438  -24.438
34.050  10.000  10.001  -13.095  -13.095
34.060  10.000  9.817  -20.858  -20.858
34.070  10.000  9.887  -21.782  -21.782
34.080  10.000  9.909  -7.472  -7.472
34.090  10.000  9.755  -10.975  -10.975
34.100  10.000  9.882  0.285  0.285
34.110  10.000  9.975  -18.505  -18.505
34.120  10.000  9.924  -7.600  -7.600
34.130  10.000  9.935  -7.952  -7.952
34.140  10.000  9.920  -0.642  -0.642
34.150  10.000  9.886  4.893  4.893
34.160  10.000  9.848  10.542  10.542
34.170  10.000  10.034  -0.827  -0.827
34.180  10.000  9.878  12.200  12.200
34.190  10.000  9.913  5.616  5.616
34.200  10.000  9.863  12.827  12.827
34.210  10.000  10.011  -2.386  -2.386
34.220  10.000  9.875  17.708  17.708
34.230  10.000  10.040  14.515  14.515
34.240  10.000  10.095  11.945  11.945
34.250  10.000  10.004  18.743  18.743
34.260  10.000  9.878  31.048  31.048
34.270  10.000  10.137  1.135  1.135
34.280  10.000  9.944  25.328  25.328
34.290  10.000  10.132  23.017  23.017
34.300  10.000  10.029  17.893  17.893
34.310  10.000  10.033  4.994  4.994
34.320  10.000  10.138  4.452  4.452
34.330  10.000  10.075  14.237  14.237
34.340  10.000  9.907  8.313  8.313
34.350  10.000  10.198  4.238  4.238
34.360  10.000  10.003  4.085  4.085
34.370  10.000  10.178  22.994  22.994
34.380  10.000  9.840  19.758  19.758
34.390  10.000  10.119  6.430  6.430
34.400  10.000  10.072  8.396  8.396
34.410  10.000  10.202  2.510  2.510
34.420  10.000  9.728  38.958  38.958
34.430  10.000  10.283  1.639  1.639
34.440  10.000  9.992  8.891  8.891
34.450  10.000  10.192  -6.702  -6.702
34.460  10.000  10.129  9.605  9.605
34.470  10.000  10.139  -0.664  -0.664
34.480  10.000  10.135  -4.054  -4.054
34.490  10.000  10.099  -15.664  -15.664
34.500  10.000  9.962  10.312  10.312
34.510  10.000  10.068  2.560  2.560
34.520  10.000  10.120  8.422  8.422
34.530  10.000  10.033  -13.303  -13.303
34.540  10.000  9.999  6.304  6.304
34.550  10.000  10.027  -12.063  -12.063
34.560  10.000  10.101  -17.515  -17.515
34.570  10.000  9.979  -8.072  -8.072
34.580  10.000  10.111  -12.894  -12.894
34.590  10.000  10.107  -13.551  -13.551
34.600  10.000  10.027  -12.067  -12.067
34.610  10.000  9.961  -19.632  -19.632
34.620  10.000  9.992  -30.274  -30.274
34.630  10.000  10.020  -21.124  -21.124
34.640  10.000  9.877  -11.364  -11.364
34.650  10.000  9.934  -9.988  -9.988
34.660  10.000  9.963  -15.364  -15.364
34.670  10.000  10.026  -27.219  -27.219
34.680  10.000  10.042  -6.153  -6.153
34.690  10.000  9.954  -14.540  -14.540
34.700  10.000  9.865  1.405  1.405
34.710  10.000  9.962  -4.750  -4.750
34.720  10.000  10.159  -19.716  -19.716
34.730  10.000  9.946  -26.551  -26.551
34.740  10.000  10.064  -19.780  -19.780
34.750  10.000  9.999  6.087  6.087
34.760  10.000  10.043  -10.149  -10.149
34.770  10.000  9.931  -0.048  -0.048
34.780  10.000  9.869  -23.318  -23.318
34.790  10.000  9.963  -12.708  -12.708
34.800  10.000  9.895  -18.794  -18.794
34.810  10.000  9.936  2.201  2.201
34.820  10.000  9.842  -2.103  -2.103
34.830  10.000  9.889  -5.337  -5.337
34.840  10.000  9.881  -5.607  -5.607
34.850  10.000  10.030  2.746  2.746
34.860  10.000  10.023  -10.763  -10.763
34.870  10.000  9.875  -1.162  -1.162
34.880  10.000  9.916  -11.131  -11.131
34.890  10.000  9.937  -18.206  -18.206
34.900  10.000  9.905  -1.328  -1.328
34.910  10.000  9.859  -2.176  -2.176
34.920  10.000  10.075  -6.278  -6.278
34.930  10.000  9.870  22.398  22.398
34.940  10.000  9.856  26.705  26.705
34.950  10.000  9.865  11.256  11.256
34.960  10.000  10.030  5.548  5.548
34.970  10.000  9.865  38.862  38.862
34.980  10.000  10.037  18.858  18.858
34.990  10.000  9.960  19.037  19.037
35.000  10.000  9.884  24.566  24.566
35.010  10.000  9.916  27.249  27.249
35.020  10.000  10.040  7.787  7.787
35.030  10.000  10.004  34.286  34.286
35.040  10.000  10.276  -0.500  -0.500
35.050  10.000  10.027  21.911  21.911
35.060  10.000  10.124  23.530  23.530
35.070  10.000  9.920  31.559  31.559
35.080  10.000  10.098  14.184  14.184
35.090  10.000  10.163  13.160  13.160
35.100  10.000  10.191  3.806  3.806
35.110  10.000  9.924  12.451  12.451
35.120  12.500  10.060  6.167  6.167
35.130  15.000  10.334  58.606  58.606
35.140  17.500  10.552  180.101  180.101
35.150  20.000  12.608  289.387  289.387
35.160  22.500  13.806  344.998  344.998
35.170  25.001  15.179  442.382  442.382
35.180  27.500  16.720  554.650  554.650
35.190  30.000  19.005  573.917  573.917
35.200  32.500  19.851  646.269  646.269
35.210  35.000  20.875  644.983  644.983
35.220  35.000  21.237  618.949  618.949
35.230  35.000  21.788  681.055  681.055
35.240  35.000  22.993  702.141  702.141
35.250  35.000  22.688  653.418  653.418
35.260  35.000  23.403  644.992  644.992
35.270  35.000  22.970  888.975  888.975
35.280  35.000  24.341  632.797  632.797
35.290  35.000  24.179  691.690  691.690
35.300  35.000  24.450  668.003  668.003
35.310  35.000  24.920  657.888  657.888
35.320  35.000  25.162  671.957  671.957
35.330  35.000  25.618  667.584  667.584
35.340  35.000  25.600  686.321  686.321
35.350  35.000  26.101  679.361  679.361
35.360  35.000  26.803  656.434  656.434
35.370  35.000  26.913  672.390  672.390
35.380  35.000  27.468  594.664  594.664
35.390  35.000  27.492  712.899  712.899
35.400  35.000  27.857  642.994  642.994
35.410  35.000  28.447  649.640  649.640
35.420  35.000  28.909  601.387  601.387
35.430  35.000  28.627  692.299  692.299
35.440  35.000  28.880  650.046  650.046
35.450  35.000  29.520  600.443  600.443
35.460  35.000  29.555  596.316  596.316
35.470  35.000  30.308  598.984  598.984
35.480  35.000  30.514  667.361  667.361
35.490  35.000  30.687  687.447  687.447
35.500  35.000  31.377  630.678  630.678
35.510  35.000  31.734  616.399  616.399
35.520  35.000  31.594  696.278  696.278
35.530  35.000  32.382  577.439  577.439
35.540  35.000  32.112  688.544  688.544
35.550  35.000  32.541  588.717  588.717
35.560  35.000  32.924  662.103  662.103
35.570  35.000  33.137  626.529  626.529
35.580  35.000  33.601  685.839  685.839
35.590  35.000  33.928  666.421  666.421
35.600  35.000  34.418  521.267  521.267
35.610  35.000  34.223  658.777  658.777
35.620  35.000  34.662  613.480  613.480
35.630  35.000  35.112  659.318  659.318
35.640  35.000  35.469  612.940  612.940
35.650  35.000  35.398  642.580  642.580
35.660  35.000  35.280  676.267  676.267
35.670  35.000  36.251  582.824  582.824
35.680  35.000  35.368  661.863  661.863
35.690  35.000  36.423  528.929  528.929
35.700  35.000  36.456  575.646  575.646
35.710  35.000  36.256  596.307  596.307
35.720  35.000  35.419  551.236  551.236
35.730  35.000  36.042  483.468  483.468
35.740  35.000  35.190  465.059  465.059
35.750  35.000  35.763  423.961  423.961
35.760  35.000  35.683  409.638  409.638
35.770  35.000  35.137  468.670  468.670
35.780  35.000  35.518  414.356  414.356
35.790  35.000  35.508  403.601  403.601
35.800  35.000  35.429  465.446  465.446
35.810  35.000  36.160  401.459  401.459
35.820  35.000  36.463  401.345  401.345
35.830  35.000  36.191  428.123  428.123
35.840  35.000  35.780  425.799  425.799
35.850  35.000  35.818  359.384  359.384
35.860  35.000  35.408  364.491  364.491
35.870  35.000  34.881  362.336  362.336
35.880  35.000  35.559  349.812  349.812
35.890  35.000  35.592  310.662  310.662
35.900  35.000  35.466  325.941  325.941
35.910  35.000  35.506  315.750  315.750
35.920  35.000  35.280  284.675  284.675
35.930  35.000  35.743  243.229  243.229
35.940  35.000  35.429  241.532  241.532
35.950  35.000  35.651  247.866  247.866
35.960  35.000  35.055  287.846  287.846
35.970  35.000  36.091  231.162  231.162
35.980  35.000  35.687  249.251  249.251
35.990  35.000  36.291  218.108  218.108
36.000  35.000  36.508  207.019  207.019
36.010  35.000  35.131  225.331  225.331
36.020  35.000  35.075  185.416  185.416
36.030  35.000  35.314  114.242  114.242
36.040  35.000  35.974  139.582  139.582
36.050  35.000  34.824  133.476  133.476
36.060  35.000  35.195  120.479  120.479
36.070  35.000  35.236  101.657  101.657
36.080  35.000  35.528  130.713  130.713
36.090  35.000  35.433  43.931  43.931
36.100  35.000  35.140  72.445  72.445
36.110  35.000  35.187  44.063  44.063
36.120  10.000  35.276  64.418  64.418
36.130  10.000  34.790  -385.535  -385.535
36.140  10.000  27.120  -1168.568  -1168.568
36.150  10.000  24.817  -525.160  -525.160
36.160  10.000  24.961  -727.176  -727.176
36.170  10.000  24.313  -648.454  -648.454
36.180  10.000  24.108  -648.846  -648.846
36.190  10.000  23.798  -641.447  -641.447
36.200  10.000  23.514  -661.564  -661.564
36.210  10.000  23.104  -619.825  -619.825
36.220  10.000  22.812  -628.731  -628.731
36.230  10.000  22.558  -620.923  -620.923
36.240  10.000  22.492  -627.277  -627.277
36.250  10.000  22.197  -614.095  -614.095
36.260  10.000  21.860  -608.790  -608.790
36.270  10.000  21.625  -601.634  -601.634
36.280  10.000  21.330  -594.536  -594.536
36.290  10.000  21.185  -589.177  -589.177
36.300  10.000  20.994  -607.347  -607.347
36.310  10.000  20.812  -589.442  -589.442
36.320  10.000  20.566  -569.314  -569.314
36.330  10.000  20.302  -588.325  -588.325
36.340  10.000  20.161  -578.557  -578.557
36.350  10.000  19.893  -561.250  -561.250
36.360  10.000  19.528  -569.529  -569.529
36.370  10.000  19.422  -576.375  -576.375
36.380  10.000  19.174  -538.922  -538.922
36.390  10.000  19.016  -536.903  -536.903
36.400  10.000  18.864  -552.675  -552.675
36.410  10.000  18.660  -542.068  -542.068
36.420  10.000  18.446  -538.335  -538.335
36.430  10.000  18.269  -529.774  -529.774
36.440  10.000  18.125  -524.763  -524.763
36.450  10.000  17.912  -525.992  -525.992
36.460  10.000  17.712  -524.566  -524.566
36.470  10.000  17.564  -521.174  -521.174
36.480  10.000  17.288  -505.259  -505.259
36.490  10.000  17.051  -510.265  -510.265
36.500  10.000  16.879  -496.911  -496.911
36.510  10.000  16.720  -497.860  -497.860
36.520  10.000  16.485  -498.725  -498.725
36.530  10.000  16.307  -484.842  -484.842
36.540  10.000  16.244  -490.641  -490.641
36.550  10.000  16.051  -469.549  -469.549
36.560  10.000  15.850  -490.365  -490.365
36.570  10.000  15.644  -469.854  -469.854
36.580  10.000  15.518  -469.435  -469.435
36.590  10.000  15.301  -464.114  -464.114
36.600  10.000  15.037  -466.993  -466.993
36.610  10.000  14.846  -448.675  -448.675
36.620  10.000  14.640  -457.312  -457.312
36.630  10.000  14.627  -447.465  -447.465
36.640  10.000  14.244  -433.857  -433.857
36.650  10.000  14.171  -442.877  -442.877
36.660  10.000  13.925  -427.982  -427.982
36.670  10.000  13.824  -444.845  -444.845
36.680  10.000  13.688  -420.622  -420.622
36.690  10.000  13.557  -435.077  -435.077
36.700  10.000  13.383  -426.269  -426.269
36.710  10.000  13.155  -411.333  -411.333
36.720  10.000  12.928  -396.030  -396.030
36.730  10.000  12.875  -403.461  -403.461
36.740  10.000  12.744  -407.035  -407.035
36.750  10.000  12.639  -397.581  -397.581
36.760  10.000  12.419  -384.794  -384.794
36.770  10.000  12.381  -380.917  -380.917
36.780  10.000  12.193  -401.973  -401.973
36.790  10.000  12.153  -373.874  -373.874
36.800  10.000  11.832  -378.836  -378.836
36.810  10.000  11.772  -389.348  -389.348
36.820  10.000  11.578  -357.376  -357.376
36.830  10.000  11.598  -384.649  -384.649
36.840  10.000  11.532  -370.450  -370.450
36.850  10.000  11.367  -350.636  -350.636
36.860  10.000  11.146  -352.834  -352.834
36.870  10.000  11.105  -355.725  -355.725
36.880  10.000  10.907  -351.696  -351.696
36.890  10.000  10.767  -359.451  -359.451
36.900  10.000  10.692  -340.252  -340.252
36.910  10.000  10.537  -337.386  -337.386
36.920  10.000  10.483  -337.229  -337.229
36.930  10.000  10.281  -326.204  -326.204
36.940  10.000  10.167  -324.884  -324.884
36.950  10.000  10.083  -322.996  -322.996
36.960  10.000  10.084  -320.824  -320.824
36.970  10.000  9.814  -327.407  -327.407
36.980  10.000  9.794  -316.999  -316.999
36.990  10.000  9.814  -312.740  -312.740
37.000  10.000  9.688  -291.804  -291.804
37.010  10.000  9.697  -280.721  -280.721
37.020  10.000  9.609  -268.213  -268.213
37.030  10.000  9.590  -257.570  -257.570
37.040  10.000  9.659  -264.985  -264.985
37.050  10.000  9.750  -244.293  -244.293
37.060  10.000  9.770  -233.726  -233.726
37.070  10.000  9.840  -220.102  -220.102
37.080  10.000  9.785  -216.931  -216.931
37.090  10.000  9.888  -213.570  -213.570
37.100  10.000  9.839  -202.493  -202.493
37.110  10.000  9.905  -200.616  -200.616
37.120  10.000  9.872  -192.095  -192.095
37.130  10.000  9.815  -180.914  -180.914
37.140  10.000  9.700  -173.039  -173.039
37.150  10.000  9.792  -160.867  -160.867
37.160  10.000  9.826  -150.371  -150.371
37.170  10.000  9.912  -147.087  -147.087
37.180  10.000  9.880  -127.614  -127.614
37.190  10.000  9.889  -147.790  -147.790
37.200  10.000  9.798  -116.872  -116.872
37.210  10.000  9.768  -113.449  -113.449
37.220  10.000  9.836  -94.184  -94.184
37.230  10.000  9.879  -107.652  -107.652
37.240  10.000  9.879  -100.808  -100.808
37.250  10.000  9.800  -74.744  -74.744
37.260  10.000  9.860  -67.197  -67.197
37.270  10.000  9.927  -67.632  -67.632
37.280  10.000  9.953  -51.845  -51.845
37.290  10.000  9.834  -52.343  -52.343
37.300  10.000  9.799  -45.619  -45.619
37.310  10.000  9.835  -35.724  -35.724
37.320  10.000  9.910  -38.010  -38.010
37.330  10.000  9.850  -27.211  -27.211
37.340  10.000  9.804  -36.515  -36.515
37.350  10.000  9.778  -16.726  -16.726
37.360  10.000  9.840  -9.099  -9.099
37.370  10.000  9.796  -1.667  -1.667
37.380  10.000  9.940  -18.147  -18.147
37.390  10.000  9.904  8.094  8.094
37.400  10.000  9.743  15.674  15.674
37.410  10.000  9.823  16.092  16.092
37.420  10.000  9.916  9.776  9.776
37.430  10.000  10.027  16.518  16.518
37.440  10.000  10.063  15.471  15.471
37.450  10.000  9.988  37.162  37.162
37.460  10.000  9.916  26.624  26.624
37.470  10.000  9.888  36.938  36.938
37.480  10.000  10.025  42.853  42.853
37.490  10.000  10.039  33.684  33.684
37.500  10.000  10.070  34.000  34.000
37.510  10.000  10.094  21.934  21.934
37.520  10.000  10.157  21.588  21.588
37.530  10.000  10.089  37.386  37.386
37.540  10.000  10.099  23.564  23.564
37.550  10.000  10.254  20.933  20.933
37.560  10.000  10.190  25.791  25.791
37.570  10.000  10.120  35.103  35.103
37.580  10.000  10.080  27.427  27.427
37.590  10.000  10.268  23.875  23.875
37.600  10.000  10.229  28.632  28.632
37.610  10.000  10.341  17.077  17.077
37.620  10.000  10.271  21.169  21.169
37.630  10.000  10.180  26.682  26.682
37.640  10.000  10.190  0.824  0.824
37.650  10.000  10.290  -8.924  -8.924
37.660  10.000  10.181  4.989  4.989
37.670  10.000  10.305  -14.873  -14.873
37.680  10.000  10.191  -13.314  -13.314
37.690  10.000  10.178  -34.934  -34.934
37.700  10.000  10.153  -31.309  -31.309
37.710  10.000  10.092  -46.045  -46.045
37.720  10.000  10.135  -39.883  -39.883
37.730  10.000  10.085  -53.104  -53.104
37.740  10.000  10.146  -62.136  -62.136
37.750  10.000  9.992  -45.634  -45.634
37.760  10.000  9.897  -52.028  -52.028
37.770  10.000  9.943  -55.088  -55.088
37.780  10.000  9.943  -62.629  -62.629
37.790  10.000  10.096  -59.054  -59.054
37.800  10.000  9.916  -54.771  -54.771
37.810  10.000  9.845  -42.532  -42.532
37.820  10.000  9.819  -55.535  -55.535
37.830  10.000  9.902  -58.826  -58.826
37.840  10.000  9.864  -37.713  -37.713
37.850  10.000  9.812  -62.516  -62.516
37.860  10.000  9.773  -36.925  -36.925
37.870  10.000  9.779  -39.337  -39.337
37.880  10.000  9.888  -38.307  -38.307
37.890  10.000  9.794  -32.640  -32.640
37.900  10.000  9.819  -24.479  -24.479
37.910  10.000  9.944  -30.007  -30.007
37.920  10.000  9.826  -12.470  -12.470
37.930  10.000  9.978  -34.312  -34.312
37.940  10.000  9.792  -15.585  -15.585
37.950  10.000  9.866  -5.453  -5.453
37.960  10.000  9.869  -9.290  -9.290
37.970  10.000  9.819  10.230  10.230
37.980  10.000  9.875  -11.395  -11.395
37.990  10.000  9.877  12.951  12.951
38.000  10.000  9.987  24.778  24.778
38.010  10.000  9.860  30.133  30.133
38.020  10.000  9.977  24.159  24.159
38.030  10.000  9.939  18.232  18.232
38.040  10.000  10.030  20.486  20.486
38.050  10.000  9.973  21.512  21.512
38.060  10.000  10.035  19.980  19.980
38.070  10.000  10.035  24.691  24.691
38.080  10.000  10.011  32.763  32.763
38.090  10.000  10.021  32.106  32.106
38.100  10.000  9.985  39.586  39.586
38.110  10.000  10.174  34.507  34.507
38.120  10.000  10.035  27.954  27.954
38.130  10.000  10.124  23.139  23.139
38.140  10.000  10.231  42.589  42.589
38.150  10.000  9.906  49.235  49.235
38.160  10.000  10.158  9.352  9.352
38.170  10.000  10.264  26.275  26.275
38.180  10.000  10.185  23.725  23.725
38.190  10.000  10.204  19.129  19.129
38.200  10.000  10.068  33.246  33.246
38.210  10.000  10.133  17.380  17.380
38.220  10.000  10.043  5.215  5.215
38.230  10.000  10.156  4.015  4.015
38.240  10.000  10.204  30.481  30.481
38.250  10.000  10.018  18.546  18.546
38.260  10.000  10.145  9.087  9.087
38.270  10.000  10.228  -0.542  -0.542
38.280  10.000  10.315  -12.110  -12.110
38.290  10.000  10.029  -8.612  -8.612
38.300  10.000  10.000  -5.266  -5.266
38.310  10.000  10.116  -16.875  -16.875
38.320  10.000  10.176  -1.866  -1.866
38.330  10.000  10.134  -14.464  -14.464
38.340  10.000  10.097  -34.129  -34.129
38.350  10.000  9.860  -18.897  -18.897
38.360  10.000  9.891  -23.359  -23.359
38.370  10.000  10.105  -40.472  -40.472
38.380  10.000  10.166  -17.355  -17.355
38.390  10.000  10.085  -41.765  -41.765
38.400  10.000  10.088  -34.080  -34.080
38.410  10.000  10.030  -36.772  -36.772
38.420  10.000  9.854  -32.948  -32.948
38.430  10.000  9.810  -40.328  -40.328
38.440  10.000  9.912  -36.037  -36.037
38.450  10.000  9.860  -29.907  -29.907
38.460  10.000  9.940  -29.466  -29.466
38.470  10.000  9.909  -39.593  -39.593
38.480  10.000  9.756  -28.497  -28.497
38.490  10.000  9.933  -35.424  -35.424
38.500  10.000  9.821  -30.287  -30.287
38.510  10.000  9.950  -35.349  -35.349
38.520  10.000  9.984  -27.898  -27.898
38.530  10.000  9.861  -16.993  -16.993
38.540  10.000  9.835  -7.419  -7.419
38.550  10.000  9.812  -6.905  -6.905
38.560  10.000  9.972  -8.910  -8.910
38.570  10.000  9.767  -30.132  -30.132
38.580  10.000  9.964  -14.994  -14.994
38.590  10.000  9.913  -5.315  -5.315
38.600  10.000  9.856  -3.029  -3.029
38.610  10.000  9.926  -14.595  -14.595
38.620  10.000  9.886  20.913  20.913
38.630  10.000  9.970  12.842  12.842
38.640  10.000  9.833  21.755  21.755
38.650  10.000  9.954  23.183  23.183
38.660  10.000  10.006  18.986  18.986
38.670  10.000  10.056  15.996  15.996
38.680  10.000  9.979  21.748  21.748
38.690  10.000  10.120  22.693  22.693
38.700  10.000  10.071  20.413  20.413
38.710  10.000  10.024  20.500  20.500
38.720  10.000  9.948  17.358  17.358
38.730  10.000  10.087  18.158  18.158
38.740  10.000  10.054  25.339  25.339
38.750  10.000  10.127  29.416  29.416
38.760  10.000  10.048  15.591  15.591
38.770  10.000  10.120  22.112  22.112
38.780  10.000  10.065  14.811  14.811
38.790  10.000  10.071  17.509  17.509
38.800  10.000  10.153  37.329  37.329
38.810  10.000  10.002  25.676  25.676
38.820  10.000  10.049  26.554  26.554
38.830  10.000  10.123  2.033  2.033
38.840  10.000  10.109  16.681  16.681
38.850  10.000  10.095  5.756  5.756
38.860  10.000  10.027  21.200  21.200
38.870  10.000  10.222  4.953  4.953
38.880  10.000  10.007  10.584  10.584
38.890  10.000  10.131  11.595  11.595
38.900  10.000  10.108  0.212  0.212
38.910  10.000  10.094  8.296  8.296
38.920  10.000  10.032  7.532  7.532
38.930  10.000  10.194  -18.216  -18.216
38.940  10.000  10.068  18.680  18.680
38.950  10.000  10.018  -10.027  -10.027
38.960  10.000  10.033  -5.426  -5.426
38.970  10.000  10.122  -16.058  -16.058
38.980  10.000  9.990  -3.930  -3.930
38.990  10.000  9.985  -23.314  -23.314
39.000  10.000  10.022  -15.529  -15.529
39.010  10.000  10.089  -27.907  -27.907
39.020  10.000  10.092  -15.254  -15.254
39.030  10.000  9.958  1.834  1.834
39.040  10.000  10.080  -31.647  -31.647
39.050  10.000  10.006  -22.094  -22.094
39.060  10.000  10.163  -25.779  -25.779
39.070  10.000  9.976  -19.774  -19.774
39.080  10.000  9.982  -30.500  -30.500
39.090  10.000  9.925  -29.284  -29.284
39.100  10.000  10.016  -14.363  -14.363
39.110  10.000  9.868  -24.255  -24.255
39.120  10.000  10.116  -30.671  -30.671
39.130  10.000  9.929  -4.734  -4.734
39.140  10.000  9.965  -21.501  -21.501
39.150  10.000  9.911  -10.592  -10.592
39.160  10.000  9.984  -24.789  -24.789
39.170  10.000  9.859  -26.445  -26.445
39.180  10.000  9.887  -5.902  -5.902
39.190  10.000  9.931  -26.940  -26.940
39.200  10.000  9.911  -26.154  -26.154
39.210  10.000  9.965  -14.290  -14.290
39.220  10.000  9.940  -21.225  -21.225
39.230  10.000  9.931  -7.882  -7.882
39.240  10.000  9.929  -33.966  -33.966
39.250  10.000  9.840  -24.352  -24.352
39.260  10.000  9.924  -20.436  -20.436
39.270  10.000  9.933  -9.472  -9.472
39.280  10.000  9.850  -4.032  -4.032
39.290  10.000  9.946  -24.965  -24.965
39.300  10.000  9.843  13.402  13.402
39.310  10.000  9.914  -9.678  -9.678
39.320  10.000  9.968  -0.681  -0.681
39.330  10.000  9.993  1.625  1.625
39.340  10.000  9.793  0.720  0.720
39.350  10.000  9.870  14.460  14.460
39.360  10.000  9.835  21.856  21.856
39.370  10.000  10.034  7.393  7.393
39.380  10.000  9.960  14.377  14.377
39.390  10.000  9.998  0.558  0.558
39.400  10.000  9.908  18.779  18.779
39.410  10.000  10.030  24.932  24.932
39.420  10.000  10.075  9.931  9.931
39.430  10.000  10.161  30.297  30.297
39.440  10.000  10.015  6.096  6.096
39.450  10.000  10.000  9.706  9.706
39.460  10.000  10.085  26.482  26.482
39.470  10.000  10.082  14.466  14.466
39.480  10.000  9.987  34.275  34.275
39.490  10.000  9.989  16.556  16.556
39.500  10.000  10.175  5.838  5.838
39.510  10.000  10.123  9.376  9.376
